,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
608,F002,0,125.7002105,140.294,0,272.6795,4.3842,-1.937525649,6.17828,-6.43707,7.9584,9.6467,12.11550423,19.5249,0,17.4405,2.5414,82.88678403,114.286,54.2986,143.5283,4.2006,129.9519365,144.861,0,288.6744,4.29,1.553881152,1.88599,0.662231,0.0784,5.1065,110.7122323,137.062,0,281.9336,4.0808,126.6911521,144.861,96.6787,36.1425,6.6579,,,,,
609,F002,0,117.8219145,136.297,0,1012.4018,2.5112,0.233077512,8.25531,-3.49487,5.7606,8.6582,16.34290713,16.9972,6.38434,5.7535,0.3024,84.7417061,138.889,59.5829,395.1348,2.6607,128.9234067,158.332,0,1203.758,2.5112,1.165271696,1.297,0.265502,0.0477,4.3478,83.83742561,92.8974,77.8016,13.2706,2.5838,123.4177363,160.636,77.8016,183.6792,7.1665,,,,,
610,M041,0,97.1144658,105.83,91.443,14.1211,3.6897,-7.774694386,-2.79938,-10,3.9338,8.143,16.95584946,20,9.00495,11.3413,1.7698,78.86735818,97.2447,33.5196,161.5041,3.4398,126.5125758,135.788,117.206,21.0292,3.6424,7.087158554,13.9053,0.349425,30.1138,7.1932,85.24686429,90.8547,81.1651,6.4535,3.4255,96.63940334,135.788,81.1651,117.604,6.9648,,,,,
611,M041,0,96.71336944,105.293,0,205.8515,3.6067,-7.278285288,-0.0341797,-10,7.256,8.4212,15.74057943,19.9933,7.93336,13.8351,2.0303,86.29166355,108.893,45.8015,131.8217,3.306,127.337057,138.033,0,361.614,3.5423,1.373866755,1.71814,0.863647,0.067,5.4804,86.37375782,94.3997,80.6924,7.677,3.605,98.07935501,138.033,80.6924,126.7715,7.0279,,,,,
612,M041,0,92.71013452,97.7271,0,51.1626,4.5595,-4.488478356,-0.865173,-7.47925,3.7976,9.3533,13.81324365,19.9933,10.803,6.1786,2.7901,80.54196046,95.3895,41.9874,37.8261,3.7404,121.3712888,130.116,0,96.4678,4.3292,1.685303866,2.19574,1.5152,0.0068,4.7228,84.18457387,87.7233,80.1311,2.0823,4.1119,93.19348599,130.116,80.1311,80.1911,6.7519,,,,,
613,M041,0,102.8560607,121.196,0,199.6097,3.9147,-2.109612111,3.53638,-8.25775,7.5177,9.2178,14.56784542,20,5.56483,20.5632,2.1832,82.28189097,105.263,36.3636,177.9371,3.5996,124.6124012,140.071,0,255.3879,3.8432,2.601454824,12.3138,0.790404,1.2717,5.8721,89.97115034,99.5695,78.0632,25.749,3.9488,103.9493352,140.071,78.0632,141.0178,7.2615,,,,,
614,M041,0,93.02709921,98.7599,80.6123,19.938,3.4302,-2.110763771,0.629272,-8.13416,4.6223,8.593,14.56835104,20,4.24148,35.1776,1.2805,79.58315686,95.2381,44.4774,77.5476,3.0675,125.6163999,132.804,112.597,26.0859,3.4302,1.169079669,1.54571,1.02234,0.0291,4.2145,79.09974592,83.2625,69.4961,12.6544,3.3917,93.37247283,132.804,70.0278,154.0395,7.0709,,,,,
615,M041,0,97.48729584,109.09,78.6996,28.5536,4.8771,-1.134730626,2.86255,-8.16376,3.3023,8.8376,13.67456941,20,0,28.329,2.7582,77.92279403,100,34.384,89.6025,4.2323,124.7431583,132.302,108.757,14.1185,4.633,14.59672855,17.4606,13.0051,0.8658,7.1947,82.23847278,94.6361,69.5256,20.4687,4.684,97.66280985,132.302,69.5256,156.4177,7.3309,,,,,
616,M041,1,84.77708743,90.9198,75.0633,22.5686,4.0365,3.583133368,4.71802,-0.830688,0.6979,7.8689,16.26574614,19.9933,0,29.2902,1.9558,75.70914029,97.0874,0,68.0842,3.5265,107.9418967,113.868,100.692,7.7501,3.9022,13.00632645,15.9653,9.32617,2.2635,7.4354,71.2869678,78.0041,60.7813,24.0507,3.8869,84.71480799,113.868,60.7813,121.9307,7.1748,,,,,
617,M041,0,100.8243708,104.552,96.196,6.6237,3.5513,-1.367217231,3.92029,-7.56378,5.9283,8.837,11.80685362,19.9933,7.62389,10.5148,1.6438,75.39206212,98.1997,68.1044,41.9379,3.3972,122.1870497,125.921,118.535,4.4829,3.4699,10.40302605,10.9848,10.0342,0.0574,5.8191,86.22108471,90.8843,80.4561,7.9412,3.4734,100.5611827,125.921,80.4561,110.76,7.0805,,,,,
618,M041,0,94.72135255,100.13,88.6126,12.9601,3.069,1.441316771,4.0976,-2.72675,3.0847,8.5617,8.146145426,19.9734,0,31.7499,1.0251,85.92430637,92.3077,76.8246,21.4002,2.46,121.2723125,125.773,113.631,7.4586,2.9342,15.18350858,16.1255,13.8382,0.2291,6.4514,82.40626502,89.4663,77.2951,11.1045,3.07,95.06138279,125.773,77.2951,109.9393,6.9514,,,,,
619,M041,0,99.73313566,116.277,86.0112,136.7942,3.2431,-1.898988291,2.29675,-7.49939,6.8244,8.7028,13.05556948,20,8.31486,21.2119,1.4405,87.42158373,115.607,50.8475,158.0084,3.1058,124.4121539,141.755,111.091,115.239,3.135,1.929216149,12.9608,1.34277,1.0491,4.7946,86.96553815,100.16,0,119.777,3.1005,100.5942473,141.755,77.5019,240.706,7.3344,,,,,
620,M026,0,99.22290027,111.566,90.7755,21.983,3.4928,4.782447989,5.80475,4.17023,0.2225,7.0434,11.72729087,19.8939,0,54.7226,1.0388,95.42907233,111.111,82.1918,58.0831,3.2483,122.9497005,136.526,117.679,22.3624,3.3235,8.494081051,9.22394,8.0368,0.1035,5.9832,80.26127527,89.3776,0,107.5986,3.4092,99.50758397,136.526,76.6747,184.8801,7.2456,,,,,
621,M026,0,101.0143181,110.484,95.0208,13.6645,3.1562,2.814587733,3.60596,2.1875,0.1063,6.6185,14.74478068,18.9573,12.28,8.2719,1.3772,84.03089205,95.0872,43.1965,99.3323,2.7903,124.9820169,128.048,121.726,2.3023,3.0695,8.676485304,9.4574,8.06427,0.1621,5.7958,85.55413159,91.7114,79.0085,14.6892,3.1352,100.8269203,128.048,79.0085,169.6493,7.1685,,,,,
622,M026,0,94.24355405,109.237,0,42.1298,4.5593,4.758972538,5.22461,3.79181,0.0251,6.1985,17.82443334,20,0,10.5409,2.7762,80.71655594,123.711,0,128.5344,3.8769,132.0712719,164.798,0,85.1628,4.3103,7.917445931,8.638,7.46307,0.0679,5.9529,77.52376025,89.5253,69.3484,13.9676,4.5544,94.40279033,164.798,70.9141,272.3712,7.3881,,,,,
623,M026,0,102.3298445,109.443,90.3527,26.8053,3.7085,2.165442909,2.73499,1.17401,0.0936,6.8848,6.458819416,19.9867,0,27.4378,1.2771,88.6798127,155.039,0,267.7752,3.3523,125.3031055,130.263,119.746,8.2033,3.6737,8.458647064,9.23462,7.79419,0.0949,6.1127,87.68908439,95.4337,71.9185,31.2927,3.6598,102.6990398,130.263,71.9185,167.0132,7.2785,,,,,
624,M026,0,98.13025079,107.861,86.4384,24.9779,3.6127,4.200101084,4.85168,3.08319,0.153,7.1873,11.48559684,19.5567,0,57.7432,1.4179,82.23294155,97.561,0,130.2593,3.2825,127.6094404,136.408,122.671,12.6542,3.4956,9.839583545,10.7422,9.09119,0.2056,6.2617,82.07018495,91.9478,72.8048,21.7694,3.5688,98.49160671,136.408,72.8048,227.0224,7.3404,,,,,
625,M026,0,86.27561427,97.4712,0,64.0647,4.685,5.702719568,6.25793,4.89868,0.0511,6.7879,15.10407213,19.8807,0,27.3555,2.3986,85.87587983,180.18,0,848.8302,4.1844,94.97003494,104.267,0,71.7577,4.364,8.738198592,9.87244,7.90405,0.1764,6.411,75.45074735,83.2034,0,79.5353,4.4926,86.81751117,104.267,67.7236,48.5162,6.7155,,,,,
626,M026,1,95.04173596,99.5096,87.8589,3.9492,4.4823,5.578290147,5.92804,5.12939,0.0243,6.426,17.21194016,19.9468,13.8344,3.5616,2.8792,84.03971246,155.039,0,335.4282,3.7751,109.4498692,117.501,105.655,3.9815,4.0748,6.391170317,6.9458,6.04401,0.0329,5.6175,80.21010334,85.2713,0,32.6645,4.2811,95.05504731,117.501,70.471,99.8691,6.8936,,,,,
627,M026,0,92.66508683,99.1116,87.9145,6.404,3.7173,4.441849143,5.04272,3.89984,0.0934,6.9939,6.129012026,9.07441,0,8.4172,1.3861,84.27324508,137.615,0,220.838,3.398,104.8577609,110.027,99.1559,4.6859,3.5445,10.65236913,11.4044,10.0342,0.1478,6.29,80.59014918,85.6554,73.7206,6.6816,3.5657,92.62657726,110.027,73.7206,71.2246,6.7945,,,,,
628,M026,0,118.8692311,127.509,111.649,18.1952,2.9939,3.993135518,4.53125,3.63525,0.0401,6.5996,8.3426,8.3426,8.3426,0,0,83.7289125,98.1997,70.8383,39.8672,2.8019,126.3863655,132.508,118.86,11.1244,2.9939,3.355572776,3.62701,3.11737,0.019,5.1836,106.3162434,113.72,96.5563,21.3383,2.9704,118.0056675,132.508,96.5563,59.6626,6.7465,,,,,
629,M026,0,93.84493355,101.988,87.9951,14.6345,3.2355,4.689984722,5.03296,3.75214,0.1116,6.2582,6.303140651,15.1937,0,22.8005,0.9209,92.41236422,106.952,79.7872,49.1006,3.1256,131.7538907,136.024,122.996,8.5791,3.1241,10.27000486,12.8113,9.18884,1.2205,6.6659,78.50145323,90.8843,72.4503,23.7505,3.5499,93.77154009,136.024,72.1844,295.4491,7.2779,,,,,
630,M011,0,113.3499573,120.384,108.243,9.5597,3.781,-6.727564354,-2.75452,-10,5.2418,9.1907,13.71480487,19.1693,8.59353,10.9222,1.9383,87.97258855,171.429,0,347.0334,2.9291,162.5192312,166.417,156.701,5.5669,3.5843,1.402414456,1.51977,1.31378,0.0022,4.2616,93.19163239,106.938,88.0074,16.092,3.846,113.1505414,166.417,88.0074,406.2867,7.3815,,,,,
631,M011,0,110.6772663,128.392,96.1005,29.9649,4.2388,-5.235221344,-2.00165,-9.51752,4.8661,9.297,15.50935806,19.9933,8.3834,19.1178,2.3408,87.04249445,105.263,0,146.2899,3.3527,161.1419114,175.927,138.745,52.1407,4.1355,0.7565035,0.907897,0.663756,0.0042,4.4164,91.65958168,114.469,78.8522,23.2877,4.1703,110.5575726,175.927,78.8522,418.5959,7.448,,,,,
632,M011,0,113.1717386,127.815,101.82,15.5617,4.7456,-6.801136277,-2.56653,-9.02985,5.3234,8.4268,18.14487605,19.6207,11.6868,1.8631,3.0574,91.43722403,180.18,0,300.9443,3.5322,163.2801218,172.649,153.246,12.9272,4.4244,1.209815495,1.59302,0.907897,0.0373,5.6219,93.01527691,115.296,84.5225,28.2946,4.4993,113.1451711,172.649,84.5225,424.3548,7.4865,,,,,
633,M011,0,115.7895188,131.524,105.087,34.737,4.968,3.088943746,5.36835,0.682983,1.039,8.6481,14.77452459,20,6.63937,19.1588,2.8002,89.37495929,180.18,0,635.3411,3.8307,167.8553011,181.597,154.102,39.2831,4.813,1.602775556,1.97143,1.38702,0.0183,5.131,94.05125523,116.005,82.1894,39.4968,4.8642,115.8240494,181.597,82.1894,512.5962,7.6584,,,,,
634,M011,0,110.0200734,116.421,104.59,8.2437,3.2534,2.500867187,4.04541,1.13525,0.7676,8.2194,17.2385052,19.9933,12.5104,4.725,1.6318,86.17445127,162.162,0,507.3777,2.8097,159.3812796,163.346,155.933,3.3267,3.1609,2.031249567,2.20337,1.89972,0.0067,4.7204,90.54644946,105.373,84.3749,29.7392,3.4419,110.068194,163.346,84.3749,422.504,7.3341,,,,,
635,M011,0,106.7893265,120.308,95.0868,22.0666,5.6,2.60820625,4.39453,0.909424,0.7696,8.5677,14.49849773,19.9933,6.28206,13.3912,3.5858,89.73541186,180.18,0,499.3985,4.2348,154.734623,161.987,138.509,14.9876,5.0213,1.136297825,1.64337,0.907897,0.0342,5.4157,86.16831892,108.503,77.9958,13.8462,4.9398,106.7234776,161.987,77.9958,420.4225,7.4957,,,,,
636,M011,1,125.9559304,143.634,106.864,50.0492,4.6062,-4.965444488,0.225525,-8.68622,5.4916,9.3599,14.54005825,20,6.58183,21.9637,2.4695,99.89434003,176.991,0,372.4244,3.715,170.6240975,182.601,159.27,32.6472,4.4312,1.959357529,2.08282,1.70441,0.0077,4.6836,102.2487975,122.472,84.7883,36.8082,4.4391,125.9645655,182.601,84.7883,494.89,7.705,,,,,
637,M011,0,112.9901855,124.31,103.333,28.1693,4.1993,2.469062532,4.21265,0.74707,1.0819,8.6435,13.40287161,19.9734,0,31.8274,2.2594,91.39153073,171.429,0,439.4536,3.3947,162.5935405,170.847,153.718,22.3859,4.1074,0.627084257,0.759887,0.5661,0.0009,3.7805,91.06804865,113.288,0,40.6882,4.177,112.9902406,170.847,84.05,475.5699,7.5977,,,,,
638,M011,0,109.4190983,122.487,100.217,38.1317,2.9339,2.315776939,3.77991,1.61743,0.4544,7.1901,19.67954772,20,16.4339,0.3616,1.1102,89.37329308,100,30.303,205.5818,2.4228,157.0932445,164.763,151.739,11.2454,2.8615,0.767911144,0.785827,0.749206,0.0001,2.6005,89.10195999,111.102,82.3371,39.1736,3.0124,109.222317,164.763,82.3371,439.1736,7.3949,,,,,
639,M011,0,116.108989,129.047,107.538,40.8067,3.256,1.888369154,3.96576,-0.212402,1.2591,8.1689,14.71681277,18.8029,10.9031,6.864,1.5517,89.10552183,162.162,0,345.3584,3.1574,166.508761,175.188,159.802,15.5249,3.1563,2.725452103,4.01001,1.64337,0.8657,5.4811,94.9410107,113.701,88.2437,44.9628,3.409,116.1112948,175.188,88.2437,496.9471,7.4924,,,,,
640,F079,0,96.08976961,101.722,89.4024,9.9043,4.1096,-2.230491499,0.689087,-10,4.7753,8.7043,12.25026741,20,0,28.4508,1.7547,97.57311485,113.422,0,129.1796,3.3419,123.9865368,128.645,119.194,3.9652,3.8607,7.380945679,7.80792,7.10297,0.031,5.5039,78.48543255,84.8179,70.6421,10.5289,3.8187,95.95082771,128.645,70.6421,178.5348,7.1772,,,,,
641,F079,0,96.61921161,107.565,87.4105,18.2547,4.3646,-4.662594237,-0.160828,-10,9.8688,8.1464,14.07439636,19.2123,4.79195,21.3875,2.0515,99.0258224,179.104,0,306.6774,3.7317,125.4586998,133.783,115.503,14.9316,4.1542,7.886202771,8.70361,7.09991,0.1887,6.2686,78.94116948,90.6949,68.6634,18.9553,4.2908,96.4963697,133.783,68.6634,190.9522,7.2802,,,,,
642,F079,0,93.52626841,102.085,86.4392,8.7627,4.7976,0.29908086,3.59741,-2.15515,1.4441,8.9084,17.52165377,19.9933,8.26219,9.158,2.8782,97.03202984,180.18,0,352.2307,3.9438,119.5221053,123.24,112.904,4.5963,4.3952,8.498903025,9.60846,7.77283,0.172,6.4223,76.95773106,86.7375,69.3131,9.3764,4.4299,93.44408255,123.24,69.3131,155.5308,7.1175,,,,,
643,F079,0,94.93326352,107.095,85.8635,13.8473,4.4671,-2.125945811,2.45117,-10,12.0028,9.2432,12.43586609,19.5122,0,24.1715,2.2394,100.348689,120,48,157.5436,3.7232,118.0881081,122.886,109.507,9.3426,4.2432,10.21906428,10.9528,9.06219,0.1566,6.2432,78.8896468,90.6358,69.8152,17.1314,4.189,94.95276255,122.886,69.8152,141.6498,7.1497,,,,,
644,F079,0,93.21160196,97.4479,88.786,6.7491,3.3254,-0.420146647,2.51465,-4.40857,3.0739,8.7012,14.799643,19.98,5.50408,28.684,0.972,97.78263637,113.208,85.8369,42.9701,2.8955,117.7437482,121.675,114.174,3.241,3.2247,10.1739191,10.6491,9.59778,0.09,5.9057,77.11254357,81.333,72.8866,7.0941,3.2794,93.10345917,121.675,72.8866,147.6277,6.9549,,,,,
645,F079,0,79.35047989,90.9031,73.221,12.1246,4.8779,1.417652479,5.03937,-8.55774,5.2773,9.2666,9.550217062,20,0,35.2471,2.3682,95.23632777,178.042,0,401.735,3.9365,100.1267631,108.001,93.5005,8.2461,4.3782,11.66191902,12.5717,10.4675,0.1829,6.4991,64.10632226,76.7259,58.8289,11.706,4.4587,79.24168415,108.001,58.8289,121.8346,7.0522,,,,,
646,F079,1,100.9300931,116.46,0,103.7929,4.5968,2.453217131,5.69275,-6.45081,4.7204,9.138,7.662844019,18.1105,0,18.3317,1.7878,115.7082302,180.18,0,328.2257,3.7946,118.7285554,137.121,0,122.5901,4.431,9.836626495,10.7712,7.52106,0.3593,6.5649,82.88961139,96.7491,0,152.3084,4.3873,101.176999,137.121,74.6586,135.0624,7.1859,,,,,
647,F079,0,92.85885432,98.8823,87.7029,8.3567,3.7798,-3.196095241,4.69971,-9.47784,19.2708,9.1889,13.03582834,16.7598,3.96773,15.4588,1.3081,103.0587912,120,36.5854,280.5798,3.0857,110.9258041,117.422,105.491,6.2146,3.5767,10.71328934,10.8841,10.4446,0.011,4.9804,78.82970239,85.6743,72.5322,10.9738,3.6199,92.80294199,116.388,72.5322,93.7699,6.9583,,,,,
648,F079,0,83.98654795,87.6012,79.7197,6.0159,2.7383,-0.594034858,2.81677,-8.45428,4.9718,8.3615,8.42697,8.42697,8.42697,0,0,85.25737802,150,0,489.9434,2.269,98.15557631,102.508,93.5005,9.1689,2.5472,12.10230252,13.3987,11.1572,0.4953,6.2314,72.45262236,79.1476,63.1998,24.8938,2.5894,84.01992929,102.508,63.1998,71.2155,6.6402,,,,,
649,F079,0,93.35357472,104.39,82.1125,35.5949,3.4555,-1.285003367,5.81055,-8.39508,7.4016,9.0558,14.41816965,19.3361,6.5739,21.2391,1.31,107.7592397,133.333,46.4037,278.4149,3.0343,116.9135136,122.413,109.685,9.7248,3.3713,9.804283309,10.9421,8.2016,1.0254,6.2511,73.31585102,86.4717,0,117.7966,3.1691,92.77994618,122.413,65.592,182.0693,7.1955,,,,,
650,M034,0,88.17744566,92.9091,84.8766,3.4265,3.5753,-2.297870232,-0.624695,-5.62469,1.4313,8.313,10.44184979,14.1343,6.11372,6.8589,1.5281,79.04187335,100,41.6667,73.3209,3.192,102.6203607,106.216,98.0333,4.0462,3.4644,3.636274555,4.14581,3.26385,0.0458,5.6481,82.40199396,88.0187,79.2153,3.6998,3.5202,88.13380825,106.216,79.2153,23.707,6.2063,,,,,
651,M034,0,55.74752716,64.323,0,13.6547,3.3136,-1.546179783,0.269775,-5.3833,1.3806,8.5499,10.90403207,17.2761,6.32111,13.3734,1.5336,82.9525774,96.7742,45.8365,62.9804,3.2539,81.57506727,90.6479,0,52.761,3.3136,3.937254984,4.8172,2.76184,0.3442,6.0664,46.72627956,55.1684,40.8998,6.6195,3.4251,55.11054049,89.9094,40.8998,59.4957,6.5432,,,,,
652,M034,0,91.68412934,95.6999,0,51.9114,4.5128,-3.113304879,-0.270386,-5.65887,2.9968,9.0257,16.77810959,20,11.7555,4.9269,3.0542,79.2959645,96.7742,37.7834,74.1524,3.9374,110.4819165,117.206,0,77.8506,4.1479,4.82011403,5.85785,4.07257,0.2326,6.4804,85.27080475,88.0778,81.8445,2.2232,3.8972,92.13606635,117.206,81.8445,34.9497,6.3396,,,,,
653,M034,0,88.53176858,101.838,0,427.3906,4.2761,-2.060525127,-0.235901,-5.40771,1.2965,8.8078,11.19329365,19.9867,4.1742,30.0365,2.171,84.40066724,154.242,0,326.7604,3.9122,108.2044572,146.6,0,648.9126,4.1648,4.932759345,6.37512,4.19617,0.3627,6.484,81.7531591,94.6951,0,190.1193,4.304,91.93565762,146.6,64.5331,106.3705,6.995,,,,,
654,M034,0,93.12756025,97.5234,89.938,1.8997,3.8761,-3.093938128,-0.708618,-7.38708,3.1296,9.0372,14.08893749,19.9269,5.82694,19.0376,1.9649,77.80522416,93.8967,40.5132,160.3451,3.3003,111.9281312,116.379,108.196,3.7213,3.6605,5.054562014,5.78461,4.56238,0.0651,5.9106,85.86536006,89.1708,82.9966,1.9634,3.5897,92.97231749,115.965,82.9966,34.906,6.3264,,,,,
655,M034,0,86.14816564,156.854,-3.59032,1176.8214,4.8158,-4.296304383,-1.10229,-7.26898,2.1244,8.917,14.72851153,19.0718,5.16262,12.1711,3.1902,86.75722112,180.18,0,893.83,3.813,248.6021524,414.897,-3.56045,15247.6342,4.674,1.57023569,3.49579,0.268554,1.106,6.9217,28.11922322,80.4561,-4.50578,620.0585,4.6994,85.27765806,414.897,-4.97845,4291.2773,8.2806,,,,,
656,M034,1,113.3505322,150.837,0,432.3831,3.6636,-1.035913503,1.19476,-7.10205,3.4205,8.0786,6.819000104,18.3993,0,40.338,1.4818,87.27002811,106.952,0,339.9836,3.2301,129.7687584,163.527,0,492.9417,3.6231,6.167581881,6.89697,5.60455,0.1563,6.1369,82.52147381,127.309,0,342.0697,3.3371,114.3587128,163.527,60.4563,383.2199,7.6621,,,,,
657,M034,0,85.40826095,88.3263,83.2683,1.525,3.5925,-1.664354961,0.938721,-5.55054,2.8643,8.7899,12.28674023,19.9933,0,24.5817,1.463,76.6015772,85.8369,39.2413,47.9166,3.2961,109.3266616,113.543,104.917,4.7011,3.4881,6.477109254,7.7652,5.08881,0.7501,6.6842,78.81375335,81.4309,75.2272,1.5959,3.5474,85.48422161,113.543,75.2272,38.598,6.2619,,,,,
658,M034,0,75.99566316,79.6488,73.1573,2.4989,3.1803,-1.641228841,1.1554,-6.89972,4.2301,8.5529,14.8721893,19.8151,5.98205,35.6145,1.0753,81.6508444,99.8336,46.2606,86.6437,3.0644,99.16649063,101.903,94.1634,2.6238,3.0695,0.983808913,1.37329,0.866698,0.0068,4.6907,66.43453812,69.437,63.5878,3.2367,3.1195,75.73573497,101.903,63.5878,60.0107,6.6072,,,,,
659,M034,0,95.61102179,102.454,90.4909,11.1109,3.1382,-2.599337121,1.63239,-5.92468,3.087,8.6396,13.4176491,19.7824,0,46.5305,1.6151,84.41069406,111.111,70.5882,93.5333,3.1457,115.1094466,118.772,107.457,6.728,3.1382,6.773918267,8.52508,5.23682,1.1106,6.8641,85.04049055,94.6361,0,146.8091,3.0576,95.38145765,118.772,80.0129,49.8575,6.5021,,,,,
660,F011,0,83.7375432,87.984,78.8251,4.3334,3.7143,4.37320624,6.17249,3.82996,0.2464,7.0018,18.29896443,19.9867,13.6178,3.0564,1.3543,94.47636345,101.868,83.4492,16.596,3.0692,111.9064257,118.713,104.917,6.1816,3.63,8.536445901,9.06677,8.07648,0.0647,5.8953,70.6250546,79.0971,66.3351,6.2996,3.7147,83.8612851,118.713,66.3351,135.5628,7.0127,,,,,
661,F011,0,67.9920714,70.5078,64.1146,2.3332,3.4847,-9.998960189,-9.73938,-10,0.0001,0.1436,0.034644122,1.02796,0,0.0344,0.1474,101.7709679,118.577,50.4202,97.7784,3.1401,90.20623937,97.2062,86.3644,6.8412,3.375,3.985176329,4.54712,3.7323,0.047,5.3597,56.82433817,63.4991,52.5983,3.891,3.3923,67.94854095,97.2062,52.5983,79.9918,6.7657,,,,,
662,F011,0,85.54311679,92.4736,80.2269,6.9354,4.7807,3.411123675,5.24231,2.8952,0.1054,7.0336,11.47441122,19.8939,0,42.1755,2.6385,93.66099959,180.18,0,295.0862,3.6923,105.4157496,112.509,98.3288,9.1335,4.5844,9.048391261,10.2661,8.50372,0.1076,6.0257,73.4815394,79.8061,67.9599,7.2403,4.508,85.58179139,112.509,67.9599,86.3283,7.0284,,,,,
663,F011,0,74.99841241,79.967,70.9362,5.7734,3.9223,6.41867726,6.93604,5.99915,0.0445,6.7402,7.481815608,14.4404,0,23.4393,1.7484,96.69970346,178.571,0,327.3995,3.3817,90.4794814,98.7719,85.5077,13.3196,3.8539,9.824163819,10.2539,9.42383,0.048,5.6984,64.26902908,68.5508,60.22,5.6609,3.735,74.92062735,98.7719,60.22,62.6744,6.8651,,,,,
664,F011,0,79.1389903,89.9202,74.0341,18.6266,3.7001,6.431725813,6.97998,5.60089,0.0644,6.9282,7.036372982,19.6786,0,36.5188,1.4254,97.23342369,106.952,33.9175,121.7451,2.9663,97.54317081,111.268,91.5637,31.1136,3.5327,9.733532628,10.8063,9.19037,0.2243,5.9154,67.23282647,76.1725,62.7015,14.3489,3.6957,78.78337535,111.268,62.1993,92.6793,6.8982,,,,,
665,F011,0,146.0434404,157.96,0,283.0883,4.3556,1.141363427,4.93378,-3.64319,3.6031,9.1006,13.5322816,19.9468,0,26.3836,2.6016,90.44379019,179.104,0,753.6888,3.8483,155.5825972,191.651,0,344.6902,4.248,8.924693561,9.69086,8.56476,0.0762,5.7354,134.8918334,147.043,0,283.7641,4.3502,147.3234308,167.368,127.782,60.5494,6.9354,,,,,
666,F011,1,104.5014826,123.321,0,335.3192,4.288,6.75495545,7.07397,6.35315,0.0223,6.5983,16.0948419,19.9933,12.8673,6.1692,2.8122,92.28683368,180.18,0,785.4832,3.7943,110.5131884,133.365,0,402.8823,4.1988,7.074566735,8.01544,6.44836,0.1456,6.1297,96.15172203,112.893,0,209.3773,4.1345,106.5445196,133.365,79.5107,72.3279,6.8952,,,,,
667,F011,0,70.62355184,84.729,60.3509,29.0106,4.1159,1.589772585,5.73975,-5.26642,5.6481,9.2805,12.31797746,19.9336,0,38.7534,1.9818,93.94020411,172.414,0,458.3569,3.4871,84.16090541,100.279,74.2228,44.2158,4.0533,10.20293166,10.8917,9.66797,0.0715,5.987,59.07400978,73.3661,0,52.3404,3.8358,70.28887011,100.279,51.0916,76.7769,7.0085,,,,,
668,F011,0,118.9422727,125.24,110.397,14.8427,3.4262,3.092139241,5.46936,0.273132,1.9596,8.6045,14.31817566,19.8347,4.90918,17.5204,1.5745,99.02411124,179.104,0,354.2816,3.0642,138.1485286,146.393,131.238,26.7147,3.3395,9.761306902,10.2158,9.34906,0.0527,5.596,103.3584165,109.348,96.0541,13.4909,3.2751,118.92907,146.393,96.0541,130.4505,7.1873,,,,,
669,F011,0,77.90302045,87.0109,67.7403,22.7963,3.245,4.247600969,5.73517,2.77191,1.0645,7.197,4.117044745,4.23251,3.95049,0.0192,0.6766,92.90932283,150.376,0,350.5623,2.7814,100.3958409,106.925,92.4204,16.1351,3.1572,9.388992728,10.7056,8.62732,0.3467,6.3469,64.62319399,71.4458,56.2023,19.7367,3.2391,77.37588266,106.925,56.2023,111.4552,7.0804,,,,,
670,F067,0,66.17152956,73.1921,61.2193,7.8306,3.4394,-0.059233684,3.13843,-7.77527,5.1784,8.7096,14.22292804,17.0358,9.14495,4.6379,1.665,92.36892646,105.263,81.1908,48.298,3.174,80.84589356,86.0394,75.5817,6.4374,3.3491,9.139756634,9.72595,8.47778,0.1352,6.1851,58.00615264,67.6054,0,74.1358,3.4843,66.19506024,86.0394,54.1935,51.3824,6.5197,,,,,
671,F067,0,64.68725126,72.5998,59.1039,6.5545,4.5035,1.578205037,4.24988,-6.90338,2.2895,8.9628,13.47800477,19.9534,0,22.5275,2.2925,93.05686347,154.242,0,165.6383,3.7348,77.44229365,82.9376,72.4207,4.5893,4.1635,8.584353197,9.83581,7.6828,0.2459,6.4901,57.42629542,65.0944,0,34.932,4.2908,64.65177322,82.9376,51.9188,44.0556,6.5066,,,,,
672,F067,0,64.11027569,69.3743,59.7847,4.0399,4.686,0.401207234,6.20758,-2.15088,2.4176,9.1138,15.54200707,20,6.87364,15.9444,2.6902,90.55249099,117.878,78.125,27.6153,3.6209,79.06838476,85.1532,74.1637,5.8064,4.3431,9.4971486,10.5209,8.96759,0.1581,6.252,57.39933243,64.8581,0,24.2321,4.5481,64.02126902,85.1532,52.2438,46.054,6.534,,,,,
673,F067,0,69.4581791,76.981,59.5843,15.7924,4.1385,0.212209639,3.71429,-8.17413,4.1836,9.1481,15.53853995,20,8.91795,8.9898,2.3488,88.15432539,105.263,69.6864,58.6534,3.489,86.20911921,93.3067,75.109,15.2522,3.9484,3.409242535,12.3413,2.01569,0.7888,6.3575,62.20226387,71.3277,53.0118,14.1518,4.1846,69.57691126,93.3067,53.0118,63.5704,6.7709,,,,,
